4763.1713,2016-05-03
4725.6466,2016-05-04
4717.0606,2016-05-05
4736.2034,2016-05-06
4750.2251,2016-05-09
4809.8767,2016-05-10
4760.66799,2016-05-11
4737.2969,2016-05-12
4717.6397,2016-05-13
4775.4202,2016-05-16
4715.7031,2016-05-17
4739.1041,2016-05-18
4712.53,2016-05-19
4769.5748,2016-05-20
4765.8234,2016-05-23
4861.0322,2016-05-24
4894.9061,2016-05-25
4901.7208,2016-05-26
4933.501,2016-05-27
4948.001647,2016-05-31
4952.2586,2016-06-01
4971.3389,2016-06-02
4942.5644,2016-06-03
4968.7232,2016-06-06
4961.7477,2016-06-07
4974.615692,2016-06-08
4958.5934,2016-06-09
4894.5116,2016-06-10
4848.3982,2016-06-13
4843.5202,2016-06-14
4834.9094,2016-06-15
4844.9101,2016-06-16
4800.365603,2016-06-17
4837.2525,2016-06-20
4843.73781,2016-06-21
4833.3327,2016-06-22
4909.9937,2016-06-23
4707.9835,2016-06-24
4594.3894,2016-06-27
4691.873,2016-06-28
4779.224,2016-06-29
4842.713,2016-06-30
4862.584,2016-07-01
4822.89149,2016-07-05
4859.134,2016-07-06
4876.772,2016-07-07
4956.72846,2016-07-08
4988.6027,2016-07-11
5022.789,2016-07-12
5005.7101,2016-07-13
5034.0513,2016-07-14
5029.6078,2016-07-15
5055.8163,2016-07-18
5036.3401,2016-07-19
5089.9384,2016-07-20
5073.85,2016-07-21
5100.1558,2016-07-22
5097.5786,2016-07-25
5110.057,2016-07-26
5139.7798,2016-07-27
5155.0183,2016-07-28
5162.1446,2016-07-29
5184.1956,2016-08-01
5137.7054,2016-08-02
5159.712,2016-08-03
5166.21627,2016-08-04
5221.0879,2016-08-05
5213.108,2016-08-08
5225.4569,2016-08-09
5204.5745,2016-08-10
5228.4209,2016-08-11
5232.9366,2016-08-12
5261.9921,2016-08-15
5227.1271,2016-08-16
5228.6131,2016-08-17
5240.1489,2016-08-18
5238.3364,2016-08-19
5244.6154,2016-08-22
5260.057,2016-08-23
5217.7346,2016-08-24
5212.22161,2016-08-25
5218.92,2016-08-26
5232.313,2016-08-29
5222.9642,2016-08-30
5213.1913,2016-08-31
5227.18,2016-09-01
5249.877,2016-09-02
5275.8977,2016-09-06
5283.9337,2016-09-07
5259.50679,2016-09-08
5125.8633,2016-09-09
5211.874,2016-09-12
5155.2735,2016-09-13
5173.736,2016-09-14
5249.7046,2016-09-15
5244.5372,2016-09-16
5235.0589,2016-09-19
5241.3418,2016-09-20
5295.14052,2016-09-21
5339.5551,2016-09-22
5305.7655,2016-09-23
5257.4903,2016-09-26
5305.70184,2016-09-27
5318.53857,2016-09-28
5269.13883,2016-09-29
5311.99645,2016-09-30
5300.87857,2016-10-03
5289.68484,2016-10-04
5316.0695,2016-10-05
5306.825305,2016-10-06
5292.4089,2016-10-07
5328.71752,2016-10-10
5246.7804,2016-10-11
5239.0608,2016-10-12
5213.3253,2016-10-13
5214.1162,2016-10-14
5199.8415,2016-10-17
5243.82983,2016-10-18
5246.37747,2016-10-19
5241.8782,2016-10-20
5257.4337,2016-10-21
5309.8562,2016-10-24
5283.4219,2016-10-25
5250.294,2016-10-26
5216.005,2016-10-27
5190.1459,2016-10-28
5189.09,2016-10-31
5153.5661,2016-11-01
5105.5873,2016-11-02
5058.3634,2016-11-03
5046.3558,2016-11-04
5166.20671,2016-11-07
5193.4715,2016-11-08
5251.1089,2016-11-09
5208.8034,2016-11-10
5237.0825,2016-11-11
5218.4399,2016-11-14
5275.6328,2016-11-15
5294.5774,2016-11-16
5333.9588,2016-11-17
5321.485,2016-11-18
5368.8432,2016-11-21
5386.3328,2016-11-22
5380.67706,2016-11-23
5380.6854,2016-11-25
5398.9416,2016-11-28
5368.7593,2016-11-29
5379.89677,2016-11-30
5323.69973,2016-12-01
5251.0688,2016-12-02
5255.654,2016-12-05
5308.8411,2016-12-06
5333.0096,2016-12-07
5393.732,2016-12-08
5417.4002,2016-12-09
5444.51757,2016-12-12
5412.5355,2016-12-13
5463.804,2016-12-14
5436.638,2016-12-15
5456.8079,2016-12-16
5437.1253,2016-12-19
5457.40682,2016-12-20
5483.9166,2016-12-21
5471.4244,2016-12-22
5447.43051,2016-12-23
5462.73175,2016-12-26
